RegID,CatID,Cat,Grade,SeriesRank,Pct_Series,SeriesPoints,Rank_1,Final_1,CatID_1,Rank_2,Final_2,CatID_2,Rank_3,Final_3,CatID_3,Rank_4,Final_4,CatID_4,Rank_5,Final_5,CatID_5,Rank_6,Final_6,CatID_6
100462294,702,Elementary 5th Grade Female,5.0,3,,1105,5.0,2627.75,702.0,4.0,2046.15,702.0,4.0,2847.12,702.0,5.0,2476.19,702.0,3.0,2241.01,702.0,2.0,2088.46,702.0
100462367,801,Elementary 2nd-3rd Grade Male,3.0,8,,873,17.0,1406.73,801.0,7.0,964.67,801.0,6.0,1291.96,801.0,7.0,1099.58,801.0,8.0,1086.38,801.0,6.0,1036.73,801.0
100462383,201,Junior Varsity 9-10th Grade Male,10.0,19,,1475,18.0,3569.67,201.0,22.0,3316.76,201.0,15.0,3954.66,201.0,18.0,3559.21,201.0,17.0,3533.28,201.0,22.0,3831.53,201.0
100462449,503,Novice 6th Grade Male,6.0,31,,584,,,,27.0,3445.62,503.0,,,,28.0,4594.52,503.0,,,,25.0,3705.93,503.0
100462450,503,Novice 6th Grade Male,4.0,30,,590,,,,26.0,3409.7,503.0,,,,25.0,4159.99,503.0,,,,26.0,3707.1,503.0
100462495,801,Elementary 2nd-3rd Grade Male,3.0,65,,124,,,,45.0,1682.49,801.0,,,,,,,,,,,,
100462518,202,Junior Varsity 11-12th Grade Male,12.0,33,,1189,19.0,3795.14,301.0,42.0,3829.43,202.0,32.0,4821.92,202.0,41.0,4193.3,202.0,-1.0,,202.0,36.0,4419.53,202.0
100462692,801,Elementary 2nd-3rd Grade Male,1.0,60,,132,37.0,1594.43,801.0,,,,,,,,,,,,,,,
100462720,701,Elementary 5th Grade Male,5.0,2,,1130,4.0,2381.02,701.0,3.0,1799.55,701.0,2.0,2430.59,701.0,4.0,2215.82,701.0,2.0,2021.06,701.0,2.0,1974.19,701.0
100462776,201,Junior Varsity 9-10th Grade Male,10.0,37,,967,,,,38.0,3644.99,201.0,,,,41.0,5278.78,201.0,32.0,4230.33,201.0,32.0,4541.17,201.0
100462885,502,Novice 7th Grade Male,7.0,18,,1048,14.0,3781.46,502.0,26.0,3103.65,502.0,21.0,4384.96,502.0,23.0,3582.07,502.0,16.0,3202.19,502.0,22.0,3106.61,502.0
100463253,804,Elementary PreK-1st Grade Female,1.0,3,,911,5.0,2029.26,804.0,5.0,1555.43,804.0,2.0,2175.85,804.0,9.0,2841.4,804.0,8.0,1941.62,804.0,4.0,1624.44,804.0
100463352,201,Junior Varsity 9-10th Grade Male,10.0,42,,795,28.0,3752.07,201.0,25.0,3393.17,201.0,,,,31.0,3874.15,201.0,,,,,,
100463610,702,Elementary 5th Grade Female,5.0,8,,1017,11.0,2990.91,702.0,10.0,2180.17,702.0,6.0,2984.45,702.0,12.0,3285.01,702.0,5.0,2388.86,702.0,8.0,2330.55,702.0
100463694,703,Elementary 4th Grade Male,4.0,35,,166,,,,24.0,2374.01,703.0,,,,,,,,,,,,
100463968,503,Novice 6th Grade Male,6.0,40,,204,22.0,4596.74,503.0,,,,,,,,,,,,,,,
100464004,503,Novice 6th Grade Male,6.0,12,,1174,9.0,3578.22,503.0,8.0,2672.52,503.0,10.0,3770.26,503.0,23.0,3952.03,503.0,13.0,3184.91,503.0,9.0,2925.79,503.0
100464397,801,Elementary 2nd-3rd Grade Male,2.0,32,,685,29.0,1540.33,801.0,29.0,1186.09,801.0,39.0,1889.8,801.0,32.0,1470.12,801.0,35.0,1418.03,801.0,35.0,1359.13,801.0
100464427,203,Junior Varsity Female,10.0,16,,1532,16.0,4396.82,203.0,15.0,3979.23,203.0,14.0,5083.3,203.0,13.0,4207.21,203.0,15.0,4658.14,203.0,14.0,4479.47,203.0
100464786,701,Elementary 5th Grade Male,5.0,3,,1110,5.0,2383.81,701.0,6.0,1852.36,701.0,3.0,2510.65,701.0,2.0,2210.43,701.0,4.0,2027.53,701.0,3.0,1980.33,701.0
100464787,501,Novice 8th Grade Male,8.0,15,,1018,20.0,3779.38,501.0,29.0,2977.94,501.0,18.0,4205.32,501.0,,,,24.0,3542.58,501.0,20.0,3347.13,501.0
100464814,202,Junior Varsity 11-12th Grade Male,12.0,52,,235,,,,,,,,,,,,,38.0,4209.9,202.0,,,
100464983,201,Junior Varsity 9-10th Grade Male,10.0,43,,476,,,,41.0,3899.64,201.0,,,,,,,33.0,4235.61,201.0,,,
100465005,701,Elementary 5th Grade Male,5.0,13,,910,11.0,2715.39,701.0,14.0,2167.3,701.0,,,,15.0,2571.69,701.0,23.0,2739.9,701.0,18.0,2339.12,701.0
100465006,701,Elementary 5th Grade Male,5.0,18,,714,15.0,2806.68,701.0,20.0,2216.84,701.0,,,,20.0,2765.48,701.0,,,,16.0,2258.0,701.0
100465007,801,Elementary 2nd-3rd Grade Male,3.0,15,,777,13.0,1331.15,801.0,12.0,994.58,801.0,,,,16.0,1210.26,801.0,13.0,1116.05,801.0,16.0,1116.37,801.0
100465077,502,Novice 7th Grade Male,7.0,34,,412,19.0,3957.6,502.0,,,,23.0,4596.19,502.0,,,,,,,,,
100465627,704,Elementary 4th Grade Female,4.0,13,,924,15.0,4540.72,704.0,14.0,2723.74,704.0,,,,13.0,3494.73,704.0,16.0,3243.03,704.0,15.0,3523.91,704.0
100465829,801,Elementary 2nd-3rd Grade Male,3.0,52,,362,,,,46.0,1982.09,801.0,,,,,,,48.0,2045.14,801.0,51.0,1761.84,801.0
100466244,503,Novice 6th Grade Male,6.0,24,,893,14.0,3782.03,503.0,10.0,2732.78,503.0,,,,14.0,3332.78,503.0,-1.0,2356.7,503.0,15.0,3248.05,503.0
100466536,702,Elementary 5th Grade Female,5.0,9,,991,12.0,3005.23,702.0,13.0,2346.91,702.0,8.0,3149.71,702.0,6.0,2513.93,702.0,-1.0,1217.07,702.0,9.0,2333.86,702.0
100466799,703,Elementary 4th Grade Male,4.0,17,,890,19.0,2881.06,703.0,25.0,2492.72,703.0,19.0,3140.56,703.0,15.0,2707.21,703.0,17.0,2441.88,703.0,20.0,2484.43,703.0
100466805,801,Elementary 2nd-3rd Grade Male,2.0,35,,651,47.0,1769.12,801.0,36.0,1280.69,801.0,36.0,1881.79,801.0,35.0,1524.13,801.0,42.0,1514.78,801.0,45.0,1478.02,801.0
100466876,703,Elementary 4th Grade Male,4.0,3,,1105,5.0,2455.63,703.0,2.0,1858.47,703.0,5.0,2599.84,703.0,4.0,2251.57,703.0,2.0,2096.17,703.0,7.0,2086.38,703.0
100468030,402,Novice 6-8th Grade Female,7.0,36,,206,21.0,4286.97,402.0,,,,,,,,,,,,,,,
100468031,702,Elementary 5th Grade Female,6.0,19,,180,17.0,4316.28,702.0,,,,,,,,,,,,,,,
100468297,801,Elementary 2nd-3rd Grade Male,3.0,13,,799,23.0,1514.65,801.0,14.0,1021.84,801.0,10.0,1352.1,801.0,10.0,1151.05,801.0,12.0,1115.0,801.0,14.0,1111.45,801.0
100468391,701,Elementary 5th Grade Male,5.0,10,,970,12.0,2736.44,701.0,12.0,2103.03,701.0,11.0,2854.33,701.0,10.0,2382.1,701.0,14.0,2349.62,701.0,10.0,2174.84,701.0
100468400,802,Elementary 2nd-3rd Grade Female,3.0,3,,961,3.0,1452.85,802.0,4.0,1125.28,802.0,3.0,1473.5,802.0,3.0,1281.75,802.0,1.0,1157.38,802.0,1.0,1131.9,802.0
100468821,801,Elementary 2nd-3rd Grade Male,2.0,21,,751,25.0,1519.59,801.0,13.0,1007.1,801.0,15.0,1390.56,801.0,18.0,1249.19,801.0,23.0,1202.14,801.0,25.0,1231.13,801.0
100468882,502,Novice 7th Grade Male,7.0,3,,1358,3.0,3284.28,502.0,3.0,2534.34,502.0,3.0,3430.75,502.0,4.0,3010.83,502.0,2.0,2892.22,502.0,1.0,2670.6,502.0
100469136,704,Elementary 4th Grade Female,4.0,3,,1120,2.0,2515.85,704.0,3.0,1910.67,704.0,5.0,2725.94,704.0,4.0,2406.96,704.0,3.0,2184.94,704.0,3.0,2082.78,704.0
100469227,704,Elementary 4th Grade Female,4.0,19,,191,12.0,3580.61,704.0,,,,,,,,,,,,,,,
100470505,301,Novice 10-12th Grade Male,10.0,9,,1390,7.0,3295.33,301.0,9.0,2545.44,301.0,12.0,3637.57,301.0,10.0,2955.08,301.0,18.0,3168.37,301.0,7.0,2703.32,301.0
100471264,202,Junior Varsity 11-12th Grade Male,12.0,46,,540,27.0,3831.31,202.0,,,,,,,26.0,3720.67,202.0,,,,-1.0,,202.0
100471656,701,Elementary 5th Grade Male,5.0,27,,178,18.0,2946.16,701.0,,,,,,,,,,,,,,,
100472150,402,Novice 6-8th Grade Female,7.0,10,,1186,8.0,3581.03,402.0,12.0,2819.74,402.0,9.0,3864.57,402.0,8.0,3305.4,402.0,10.0,3175.84,402.0,11.0,2959.36,402.0
100472217,702,Elementary 5th Grade Female,5.0,4,,1070,4.0,2624.96,702.0,6.0,2099.1,702.0,12.0,3719.6,702.0,4.0,2476.0,702.0,6.0,2396.59,702.0,5.0,2258.78,702.0
100472218,802,Elementary 2nd-3rd Grade Female,2.0,12,,776,11.0,1568.59,802.0,15.0,1331.51,802.0,13.0,1933.13,802.0,16.0,1574.68,802.0,20.0,1622.36,802.0,18.0,1447.47,802.0
100472951,201,Junior Varsity 9-10th Grade Male,9.0,41,,873,27.0,3751.32,201.0,12.0,3126.07,201.0,,,,20.0,3595.94,201.0,,,,,,
100474252,801,Elementary 2nd-3rd Grade Male,3.0,56,,160,,,,,,,,,,,,,27.0,2926.44,703.0,,,
100474994,502,Novice 7th Grade Male,7.0,41,,1,-1.0,1354.64,502.0,,,,,,,,,,,,,,,
100475834,703,Elementary 4th Grade Male,4.0,19,,868,22.0,2969.96,703.0,22.0,2289.47,703.0,16.0,3035.98,703.0,19.0,2898.71,703.0,22.0,2605.2,703.0,,,
100475994,801,Elementary 2nd-3rd Grade Male,3.0,18,,767,14.0,1359.04,801.0,22.0,1143.74,801.0,,,,15.0,1208.85,801.0,11.0,1114.23,801.0,20.0,1198.78,801.0
100476352,802,Elementary 2nd-3rd Grade Female,2.0,15,,744,22.0,1976.44,802.0,20.0,1539.55,802.0,17.0,2439.73,802.0,22.0,2347.7,802.0,23.0,1649.41,802.0,20.0,1468.92,802.0
100477516,301,Novice 10-12th Grade Male,10.0,28,,506,,,,-1.0,916.33,301.0,17.0,3996.83,301.0,-1.0,1121.27,301.0,15.0,3079.47,301.0,,,
100477612,201,Junior Varsity 9-10th Grade Male,10.0,18,,1475,25.0,3692.98,201.0,17.0,3221.79,201.0,20.0,4015.88,201.0,13.0,3499.82,201.0,23.0,3682.77,201.0,17.0,3713.94,201.0
100477904,201,Junior Varsity 9-10th Grade Male,9.0,11,,1592,14.0,3435.3,201.0,16.0,3197.86,201.0,10.0,3789.77,201.0,11.0,3462.71,201.0,9.0,3375.17,201.0,,,
100478767,502,Novice 7th Grade Male,7.0,29,,770,26.0,5775.3,502.0,,,,24.0,7679.62,502.0,,,,31.0,4973.87,502.0,30.0,4737.67,502.0
100479183,301,Novice 10-12th Grade Male,11.0,13,,1274,16.0,3644.71,301.0,16.0,2706.36,301.0,11.0,3581.6,301.0,18.0,3161.43,301.0,17.0,3105.2,301.0,16.0,2955.61,301.0
100479482,801,Elementary 2nd-3rd Grade Male,2.0,29,,698,34.0,1563.73,801.0,27.0,1160.31,801.0,27.0,1660.46,801.0,28.0,1349.96,801.0,31.0,1333.72,801.0,,,
100479958,801,Elementary 2nd-3rd Grade Male,2.0,30,,697,35.0,1571.46,801.0,33.0,1223.62,801.0,20.0,1541.84,801.0,31.0,1383.38,801.0,33.0,1382.38,801.0,31.0,1306.41,801.0
100481778,202,Junior Varsity 11-12th Grade Male,11.0,34,,1184,-1.0,,202.0,-1.0,,202.0,12.0,3913.24,202.0,13.0,3554.23,202.0,28.0,3855.08,202.0,19.0,3877.17,202.0
100482504,401,Novice 9-12th Grade Female,11.0,10,,561,9.0,6280.9,401.0,,,,8.0,6466.29,401.0,,,,,,,,,
100483042,401,Novice 9-12th Grade Female,12.0,2,,1570,4.0,4121.42,401.0,3.0,2952.6,401.0,5.0,4244.15,401.0,2.0,3351.88,401.0,4.0,3291.52,401.0,2.0,3137.26,401.0
100483485,801,Elementary 2nd-3rd Grade Male,2.0,36,,649,45.0,1735.93,801.0,35.0,1258.07,801.0,35.0,1867.09,801.0,45.0,2354.2,801.0,38.0,1450.37,801.0,43.0,1447.72,801.0
100484168,503,Novice 6th Grade Male,6.0,11,,1188,15.0,3940.1,503.0,11.0,2764.35,503.0,9.0,3768.57,503.0,11.0,3275.97,503.0,10.0,3069.36,503.0,5.0,2830.59,503.0
100484169,703,Elementary 4th Grade Male,5.0,7,,1057,2.0,2411.02,703.0,4.0,1867.12,703.0,7.0,2685.37,703.0,-1.0,0.0,703.0,9.0,2258.43,703.0,8.0,2086.4,703.0
100485264,201,Junior Varsity 9-10th Grade Male,10.0,20,,1430,19.0,3570.37,201.0,23.0,3316.77,201.0,16.0,3958.22,201.0,32.0,3884.02,201.0,15.0,3472.25,201.0,-1.0,1815.45,201.0
100485356,301,Novice 10-12th Grade Male,10.0,21,,948,,,,24.0,3159.33,301.0,,,,23.0,3597.94,301.0,26.0,3522.52,301.0,21.0,3345.66,301.0
100486045,501,Novice 8th Grade Male,8.0,38,,262,4.0,3335.9,501.0,,,,,,,,,,,,,,,
100486064,203,Junior Varsity Female,11.0,8,,1712,9.0,3875.34,203.0,10.0,3795.31,203.0,10.0,4592.01,203.0,4.0,3756.28,203.0,7.0,3880.05,203.0,9.0,4109.6,203.0
100486081,401,Novice 9-12th Grade Female,9.0,3,,1556,5.0,4258.63,401.0,2.0,2944.58,401.0,3.0,4148.47,401.0,3.0,3356.06,401.0,5.0,3404.09,401.0,4.0,3204.11,401.0
100486330,801,Elementary 2nd-3rd Grade Male,3.0,25,,721,40.0,1678.25,801.0,19.0,1119.72,801.0,24.0,1607.37,801.0,29.0,1359.19,801.0,28.0,1297.62,801.0,24.0,1229.93,801.0
100486489,503,Novice 6th Grade Male,6.0,32,,572,24.0,4809.39,503.0,30.0,3639.99,503.0,,,,32.0,4854.75,503.0,,,,,,
100486542,704,Elementary 4th Grade Female,4.0,18,,373,-1.0,,704.0,,,,,,,,,,15.0,3003.52,704.0,13.0,2920.09,704.0
100486962,801,Elementary 2nd-3rd Grade Male,3.0,47,,420,27.0,1524.46,801.0,,,,28.0,1670.68,801.0,,,,,,,32.0,1307.77,801.0
100486984,702,Elementary 5th Grade Female,5.0,18,,188,13.0,3055.92,702.0,,,,,,,,,,,,,,,
100486985,704,Elementary 4th Grade Female,4.0,17,,385,10.0,3453.22,704.0,,,,13.0,3841.59,704.0,,,,,,,,,
100487513,803,Elementary PreK-1st Grade Male,1.0,6,,905,4.0,1592.54,803.0,8.0,1195.4,803.0,5.0,1645.7,803.0,6.0,1456.79,803.0,5.0,1364.79,803.0,5.0,1235.34,803.0
100487514,601,Advanced Elementary Male,5.0,3,,1328,3.0,3565.54,601.0,3.0,2785.64,601.0,4.0,3706.72,601.0,4.0,3261.0,601.0,4.0,3040.83,601.0,3.0,2824.71,601.0
100487645,202,Junior Varsity 11-12th Grade Male,11.0,9,,1679,19.0,3682.29,202.0,5.0,3171.92,202.0,6.0,3785.38,202.0,42.0,4451.98,202.0,9.0,3464.57,202.0,8.0,3607.15,202.0
100488330,201,Junior Varsity 9-10th Grade Male,10.0,23,,1412,26.0,3719.33,201.0,19.0,3239.11,201.0,27.0,4250.1,201.0,23.0,3617.78,201.0,24.0,3738.16,201.0,19.0,3756.53,201.0
100488393,701,Elementary 5th Grade Male,5.0,12,,928,17.0,2893.59,701.0,13.0,2114.75,701.0,15.0,3189.85,701.0,13.0,2517.45,701.0,16.0,2375.94,701.0,14.0,2245.37,701.0
100488396,502,Novice 7th Grade Male,7.0,7,,1242,11.0,3649.38,502.0,6.0,2547.8,502.0,5.0,3588.38,502.0,6.0,3102.47,502.0,14.0,3140.1,502.0,5.0,2772.01,502.0
100488420,701,Elementary 5th Grade Male,5.0,31,,166,24.0,3568.81,701.0,,,,,,,,,,,,,,,
100488875,301,Novice 10-12th Grade Male,10.0,3,,1556,2.0,3154.96,301.0,2.0,2342.58,301.0,5.0,3352.27,301.0,6.0,2884.27,301.0,4.0,2784.97,301.0,4.0,2561.27,301.0
100488883,301,Novice 10-12th Grade Male,10.0,7,,1454,11.0,3364.85,301.0,4.0,2482.27,301.0,6.0,3352.65,301.0,7.0,2905.92,301.0,8.0,2891.84,301.0,8.0,2703.95,301.0
100488924,301,Novice 10-12th Grade Male,10.0,17,,1202,22.0,4574.9,301.0,21.0,3012.96,301.0,20.0,4633.86,301.0,25.0,3738.08,301.0,24.0,3462.85,301.0,22.0,3642.06,301.0
100489122,802,Elementary 2nd-3rd Grade Female,3.0,33,,165,10.0,1567.7,802.0,,,,,,,,,,,,,,,
100489237,801,Elementary 2nd-3rd Grade Male,2.0,33,,682,46.0,1756.37,801.0,30.0,1203.11,801.0,25.0,1641.03,801.0,37.0,1559.81,801.0,37.0,1435.0,801.0,34.0,1334.56,801.0
100489263,802,Elementary 2nd-3rd Grade Female,2.0,34,,154,,,,,,,,,,,,,,,,15.0,1354.77,802.0
100489422,501,Novice 8th Grade Male,8.0,9,,1200,13.0,3532.38,501.0,7.0,2605.53,501.0,11.0,3740.23,501.0,7.0,3050.19,501.0,5.0,2888.61,501.0,-1.0,1383.63,501.0
100489888,502,Novice 7th Grade Male,7.0,33,,440,,,,21.0,2881.86,502.0,,,,10.0,3244.88,502.0,,,,,,
100490538,801,Elementary 2nd-3rd Grade Male,3.0,26,,719,20.0,1442.24,801.0,28.0,1183.63,801.0,,,,26.0,1337.54,801.0,29.0,1308.45,801.0,23.0,1217.79,801.0
100490615,401,Novice 9-12th Grade Female,10.0,6,,854,7.0,4533.68,401.0,,,,,,,8.0,4225.29,401.0,,,,8.0,3791.56,401.0
100491086,101,Varsity Male,9.0,39,,916,,,,30.0,4969.21,101.0,35.0,6705.16,101.0,27.0,5283.84,101.0,,,,,,
100491550,502,Novice 7th Grade Male,7.0,14,,1104,20.0,3975.15,502.0,16.0,2765.09,502.0,19.0,4102.43,502.0,16.0,3406.77,502.0,8.0,3099.06,502.0,14.0,2982.95,502.0
100491854,301,Novice 10-12th Grade Male,11.0,10,,1385,9.0,3363.16,301.0,10.0,2546.24,301.0,9.0,3495.51,301.0,15.0,3126.69,301.0,9.0,2929.63,301.0,9.0,2704.89,301.0
100492672,801,Elementary 2nd-3rd Grade Male,3.0,39,,633,43.0,1732.43,801.0,44.0,1629.0,801.0,42.0,2308.67,801.0,41.0,1807.36,801.0,,,,42.0,1443.29,801.0
100493524,102,Varsity Female,9.0,3,,2301,3.0,5326.48,102.0,3.0,4919.49,102.0,2.0,5747.95,102.0,4.0,5480.63,102.0,,,,2.0,5424.37,102.0
100493531,803,Elementary PreK-1st Grade Male,1.0,18,,631,,,,11.0,1479.82,803.0,,,,10.0,1771.15,803.0,20.0,1793.17,803.0,14.0,1732.89,803.0
100493625,301,Novice 10-12th Grade Male,10.0,4,,1535,10.0,3364.74,301.0,6.0,2498.87,301.0,4.0,3283.88,301.0,5.0,2834.56,301.0,3.0,2779.83,301.0,2.0,2506.72,301.0
100494428,703,Elementary 4th Grade Male,4.0,31,,320,25.0,3712.47,703.0,,,,,,,,,,29.0,3098.62,703.0,,,
100494984,501,Novice 8th Grade Male,8.0,6,,1236,10.0,3485.95,501.0,5.0,2574.2,501.0,,,,4.0,2996.73,501.0,10.0,3049.51,501.0,6.0,2766.97,501.0
100495046,703,Elementary 4th Grade Male,4.0,25,,589,12.0,2686.03,703.0,9.0,2035.87,703.0,,,,,,,10.0,2260.92,703.0,-1.0,1083.67,703.0
100495078,501,Novice 8th Grade Male,8.0,16,,1014,28.0,4528.47,501.0,28.0,2944.0,501.0,,,,21.0,3665.22,501.0,21.0,3360.89,501.0,15.0,3067.73,501.0
100495107,502,Novice 7th Grade Male,7.0,17,,1078,13.0,3718.11,502.0,18.0,2845.77,502.0,13.0,3929.64,502.0,17.0,3412.25,502.0,20.0,3248.01,502.0,20.0,3065.62,502.0
100495323,202,Junior Varsity 11-12th Grade Male,11.0,41,,893,32.0,5305.02,101.0,,,,,,,19.0,3653.4,202.0,16.0,3597.51,202.0,,,
100495467,301,Novice 10-12th Grade Male,11.0,31,,458,,,,27.0,3451.74,301.0,,,,,,,28.0,3579.9,301.0,,,
100495468,202,Junior Varsity 11-12th Grade Male,11.0,48,,503,,,,35.0,3648.82,202.0,,,,,,,30.0,3870.97,202.0,,,
100495469,301,Novice 10-12th Grade Male,10.0,39,,221,,,,-1.0,2644.63,301.0,,,,,,,32.0,3811.91,301.0,,,
100495470,301,Novice 10-12th Grade Male,11.0,31,,458,,,,26.0,3375.12,301.0,,,,,,,29.0,3633.38,301.0,,,
100495556,801,Elementary 2nd-3rd Grade Male,2.0,17,,768,,,,15.0,1023.27,801.0,11.0,1354.65,801.0,19.0,1279.28,801.0,18.0,1165.11,801.0,18.0,1152.4,801.0
100495862,501,Novice 8th Grade Male,8.0,37,,384,,,,30.0,3181.99,501.0,,,,,,,26.0,3834.32,501.0,,,
100496023,803,Elementary PreK-1st Grade Male,0.0,4,,923,,,,5.0,1158.89,803.0,8.0,1939.3,803.0,3.0,1431.75,803.0,2.0,1324.29,803.0,3.0,1218.09,803.0
100496387,801,Elementary 2nd-3rd Grade Male,2.0,42,,519,49.0,1773.92,801.0,32.0,1209.02,801.0,,,,,,,40.0,1472.47,801.0,36.0,1360.48,801.0
100496398,203,Junior Varsity Female,9.0,1,,1940,1.0,3761.45,203.0,3.0,3521.48,203.0,2.0,4192.53,203.0,2.0,3741.47,203.0,3.0,3730.59,203.0,2.0,3823.09,203.0
100496428,803,Elementary PreK-1st Grade Male,0.0,19,,607,15.0,2240.35,803.0,13.0,1594.2,803.0,,,,,,,24.0,1871.62,803.0,17.0,1756.0,803.0
100496431,102,Varsity Female,9.0,18,,436,,,,,,,,,,,,,,,,5.0,5595.33,102.0
100498255,301,Novice 10-12th Grade Male,10.0,25,,706,,,,25.0,3176.53,301.0,,,,21.0,3457.74,301.0,27.0,3523.25,301.0,,,
100506156,503,Novice 6th Grade Male,6.0,38,,209,20.0,4186.84,503.0,,,,,,,,,,-1.0,2368.86,503.0,,,
100506157,503,Novice 6th Grade Male,4.0,39,,207,21.0,4309.82,503.0,,,,,,,,,,-1.0,2527.58,503.0,,,
100506210,503,Novice 6th Grade Male,6.0,28,,664,12.0,3711.02,503.0,,,,,,,,,,16.0,3419.81,503.0,13.0,3125.0,503.0
100506211,801,Elementary 2nd-3rd Grade Male,2.0,37,,645,42.0,1712.61,801.0,41.0,1402.38,801.0,38.0,1889.06,801.0,,,,39.0,1472.0,801.0,40.0,1441.98,801.0
100506233,802,Elementary 2nd-3rd Grade Female,3.0,16,,623,16.0,1598.68,802.0,12.0,1192.9,802.0,,,,13.0,1544.16,802.0,,,,14.0,1297.91,802.0
100506265,804,Elementary PreK-1st Grade Female,0.0,6,,828,10.0,2850.76,804.0,10.0,2254.99,804.0,8.0,3417.83,804.0,10.0,4493.72,804.0,,,,11.0,2146.39,804.0
100506279,804,Elementary PreK-1st Grade Female,0.0,14,,485,9.0,2720.7,804.0,11.0,2370.89,804.0,,,,,,,14.0,2512.2,804.0,,,
100506305,804,Elementary PreK-1st Grade Female,0.0,2,,965,2.0,1917.51,804.0,7.0,1585.74,804.0,3.0,2546.08,804.0,1.0,1730.84,804.0,2.0,1632.71,804.0,2.0,1459.79,804.0
100506317,702,Elementary 5th Grade Female,4.0,20,,1,,,,,,,-1.0,,702.0,,,,,,,,,
100506318,802,Elementary 2nd-3rd Grade Female,2.0,30,,298,21.0,1950.28,802.0,,,,19.0,2682.79,802.0,,,,,,,,,
100506467,804,Elementary PreK-1st Grade Female,1.0,1,,985,1.0,1859.73,804.0,1.0,1371.47,804.0,1.0,2107.97,804.0,2.0,1828.46,804.0,1.0,1569.92,804.0,1.0,1442.17,804.0
100506471,302,Novice 9th Grade Male,9.0,13,,810,-1.0,,302.0,12.0,3189.29,302.0,,,,11.0,3802.83,302.0,,,,9.0,3807.43,302.0
100506490,803,Elementary PreK-1st Grade Male,1.0,8,,858,6.0,1640.4,803.0,9.0,1278.35,803.0,7.0,1891.2,803.0,7.0,1587.46,803.0,10.0,1508.96,803.0,,,
100506580,503,Novice 6th Grade Male,6.0,21,,966,29.0,5382.98,503.0,29.0,3528.03,503.0,-1.0,4778.36,503.0,33.0,4948.29,503.0,23.0,3955.61,503.0,23.0,3642.3,503.0
100506665,703,Elementary 4th Grade Male,4.0,30,,324,,,,27.0,2747.45,703.0,,,,25.0,3239.22,703.0,,,,,,
100506667,803,Elementary PreK-1st Grade Male,1.0,24,,324,12.0,1933.92,803.0,,,,10.0,2158.26,803.0,,,,,,,,,
100506775,804,Elementary PreK-1st Grade Female,0.0,10,,683,8.0,2560.78,804.0,12.0,2491.27,804.0,4.0,2646.17,804.0,,,,,,,9.0,1897.03,804.0
100506785,701,Elementary 5th Grade Male,5.0,19,,634,,,,,,,4.0,2550.12,701.0,,,,7.0,2287.63,701.0,6.0,2101.1,701.0
100506787,801,Elementary 2nd-3rd Grade Male,3.0,43,,514,44.0,1734.73,801.0,,,,34.0,1859.19,801.0,,,,43.0,1519.26,801.0,41.0,1442.33,801.0
100506818,701,Elementary 5th Grade Male,5.0,31,,166,,,,,,,,,,,,,24.0,3049.39,701.0,,,
100507043,802,Elementary 2nd-3rd Grade Female,2.0,10,,834,15.0,1592.6,802.0,10.0,1184.06,802.0,7.0,1644.48,802.0,9.0,1430.43,802.0,12.0,1285.56,802.0,9.0,1255.63,802.0
100507065,801,Elementary 2nd-3rd Grade Male,2.0,62,,129,-1.0,,801.0,,,,41.0,2194.11,801.0,,,,,,,,,
100507364,802,Elementary 2nd-3rd Grade Female,3.0,19,,576,,,,26.0,1854.1,802.0,,,,25.0,3040.98,802.0,28.0,2635.37,802.0,21.0,1973.8,802.0
100507385,703,Elementary 4th Grade Male,4.0,14,,925,23.0,3005.94,703.0,15.0,2184.51,703.0,12.0,2954.37,703.0,-1.0,0.0,703.0,13.0,2309.5,703.0,11.0,2139.3,703.0
100507650,201,Junior Varsity 9-10th Grade Male,9.0,30,,1328,,,,27.0,3451.23,201.0,25.0,4131.76,201.0,28.0,3732.46,201.0,31.0,4170.99,201.0,28.0,3990.44,201.0
100507662,501,Novice 8th Grade Male,8.0,28,,640,,,,20.0,2782.37,501.0,,,,18.0,3400.44,501.0,14.0,3113.75,501.0,,,
100507734,802,Elementary 2nd-3rd Grade Female,3.0,21,,492,,,,11.0,1190.35,802.0,,,,10.0,1462.2,802.0,10.0,1281.69,802.0,,,
100507805,802,Elementary 2nd-3rd Grade Female,3.0,13,,774,18.0,1740.09,802.0,13.0,1253.25,802.0,12.0,1878.77,802.0,15.0,1563.07,802.0,15.0,1464.39,802.0,,,
100507889,302,Novice 9th Grade Male,9.0,12,,844,,,,11.0,3118.09,302.0,,,,,,,8.0,3338.24,302.0,6.0,3195.51,302.0
100508447,503,Novice 6th Grade Male,6.0,41,,202,23.0,4665.53,503.0,,,,,,,,,,,,,,,
100509125,502,Novice 7th Grade Male,7.0,38,,200,24.0,4424.24,502.0,,,,,,,,,,,,,,,
100509329,803,Elementary PreK-1st Grade Male,0.0,16,,740,20.0,3112.92,803.0,20.0,2394.0,803.0,16.0,3408.8,803.0,,,,27.0,2886.44,803.0,22.0,2211.29,803.0
100509728,801,Elementary 2nd-3rd Grade Male,3.0,55,,242,,,,,,,,,,46.0,2537.93,801.0,,,,50.0,1574.05,801.0
